"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009415","response to water","25/318","323/11377",0.0773993808049536,2.76909671515081,5.46944840431954,4.02879742601521e-06,0.00164133231536913,0.000833721235112294,"ABCG40/CDI3/CER1/ABI5/EDL3/ABF2/AtERF53/AtCLO3/AtPUB23/AtPP2CF1/Dil9-3/ATGRP7/ERD7/ACS6/ATPAL1/NF-YB3/LDAP3/AtPUB22/AtTCTP1/RGLG2/FMA/AtRDUF1/ERD10/AATP1/AtOCT4",25
"GO:0071456","cellular response to hypoxia","16/318","158/11377",0.10126582278481,3.62295995541756,5.62980759252451,8.64463121781089e-06,0.00164133231536913,0.000833721235112294,"ANAC091/AHB1/AT-HSFB2B/PLA/ATSPX2/NA/CML38/PFK3/AtWRKY22/Nemp_A/(AT)SRC2/HHO3/SRO5/AtZAT12/HSP15.7/DOGT1",16
"GO:0009813","flavonoid biosynthetic process","9/318","51/11377",0.176470588235294,6.31354051054384,6.44883444824359,1.00590300621704e-05,0.00164133231536913,0.000833721235112294,"ANS/ATMYB7/BAN/F3'H/ATCHS/DFR/AtTT8/ATAN11/ATDTX35",9
"GO:0036294","cellular response to decreased oxygen levels","16/318","160/11377",0.1,3.57767295597484,5.56800823794512,1.01542103355628e-05,0.00164133231536913,0.000833721235112294,"ANAC091/AHB1/AT-HSFB2B/PLA/ATSPX2/NA/CML38/PFK3/AtWRKY22/Nemp_A/(AT)SRC2/HHO3/SRO5/AtZAT12/HSP15.7/DOGT1",16
"GO:0071453","cellular response to oxygen levels","16/318","160/11377",0.1,3.57767295597484,5.56800823794512,1.01542103355628e-05,0.00164133231536913,0.000833721235112294,"ANAC091/AHB1/AT-HSFB2B/PLA/ATSPX2/NA/CML38/PFK3/AtWRKY22/Nemp_A/(AT)SRC2/HHO3/SRO5/AtZAT12/HSP15.7/DOGT1",16
"GO:0001101","response to acid chemical","25/318","342/11377",0.0730994152046784,2.61525800875354,5.14303180401878,1.09630890205103e-05,0.00164133231536913,0.000833721235112294,"ABCG40/CDI3/CER1/ABI5/EDL3/ABF2/AtERF53/AtCLO3/AtPUB23/AtPP2CF1/Dil9-3/ATGRP7/ERD7/ACS6/ATPAL1/NF-YB3/LDAP3/AtPUB22/AtTCTP1/RGLG2/FMA/AtRDUF1/ERD10/AATP1/AtOCT4",25
"GO:0001666","response to hypoxia","17/318","180/11377",0.0944444444444444,3.37891334730957,5.45524750203952,1.15419925480935e-05,0.00164133231536913,0.000833721235112294,"ANAC091/AHB1/AT-HSFB2B/PLA/ATSPX2/NA/CML38/PFK3/AtWRKY22/Nemp_A/(AT)SRC2/CYP707A1/HHO3/SRO5/AtZAT12/HSP15.7/DOGT1",17
"GO:0009611","response to wounding","17/318","183/11377",0.092896174863388,3.32352132522253,5.37316254851325,1.43590559568794e-05,0.00164133231536913,0.000833721235112294,"SS2/CER1/NA/ATBFRUCT1/ANS/ATCHITIV/AP2C1/ACS6/ATPAL1/ADC2/ATCHS/ATPAL2/CML38/ATWRKY23/ATCK1/AtZAT12/ATMPK4",17
"GO:0036293","response to decreased oxygen levels","17/318","183/11377",0.092896174863388,3.32352132522253,5.37316254851325,1.43590559568794e-05,0.00164133231536913,0.000833721235112294,"ANAC091/AHB1/AT-HSFB2B/PLA/ATSPX2/NA/CML38/PFK3/AtWRKY22/Nemp_A/(AT)SRC2/CYP707A1/HHO3/SRO5/AtZAT12/HSP15.7/DOGT1",17
"GO:0070482","response to oxygen levels","17/318","184/11377",0.0923913043478261,3.30545870932458,5.34617820055243,1.54260555955745e-05,0.00164133231536913,0.000833721235112294,"ANAC091/AHB1/AT-HSFB2B/PLA/ATSPX2/NA/CML38/PFK3/AtWRKY22/Nemp_A/(AT)SRC2/CYP707A1/HHO3/SRO5/AtZAT12/HSP15.7/DOGT1",17
"GO:0009699","phenylpropanoid biosynthetic process","11/318","86/11377",0.127906976744186,4.57609331578178,5.6447184840781,2.58185033419426e-05,0.0023582634582972,0.00119788924202687,"CYP82C4/ANS/ATMYB4/ATPAL1/ATCHS/ATPAL2/ATTT12/ATMYB123/AtTT8/ALDH1A/NA",11
"GO:0009414","response to water deprivation","23/318","316/11377",0.0727848101265823,2.60400246795637,4.90345055058642,2.6596956296585e-05,0.0023582634582972,0.00119788924202687,"ABCG40/CER1/ABI5/EDL3/ABF2/AtERF53/AtCLO3/AtPUB23/AtPP2CF1/Dil9-3/ATGRP7/ERD7/ACS6/ATPAL1/NF-YB3/LDAP3/AtPUB22/AtTCTP1/RGLG2/AtRDUF1/ERD10/AATP1/AtOCT4",23
"GO:0009698","phenylpropanoid metabolic process","12/318","110/11377",0.109090909090909,3.90291595197256,5.18772659819968,5.5950363941581e-05,0.00457932209491094,0.00232608475273183,"4CL3/CYP82C4/ANS/ATMYB4/ATPAL1/ATCHS/ATPAL2/ATTT12/ATMYB123/AtTT8/ALDH1A/NA",12
"GO:0009753","response to jasmonic acid","14/318","148/11377",0.0945945945945946,3.38428522862485,4.95072664806474,6.73109616476763e-05,0.0051156330852234,0.00259850603942723,"ABCG40/ChiC/SS2/CER1/NA/ANS/ACS6/GRX480/AtUBP12/ADC2/ATCHS/AtTT8/ATMPK4/RGL",14
"GO:0070542","response to fatty acid","14/318","150/11377",0.0933333333333333,3.33916142557652,4.89017481186717,7.7930774099892e-05,0.00552788957615234,0.00280791335297485,"ABCG40/ChiC/SS2/CER1/NA/ANS/ACS6/GRX480/AtUBP12/ADC2/ATCHS/AtTT8/ATMPK4/RGL",14
"GO:0044550","secondary metabolite biosynthetic process","11/318","98/11377",0.112244897959184,4.01575535874727,5.08421924685904,8.77949302395233e-05,0.00570967270175227,0.00290025080991675,"CYP82C4/ANS/ATMYB4/ATPAL1/ATCHS/ATPAL2/ATTT12/ATMYB123/AtTT8/ALDH1A/NA",11
"GO:0009812","flavonoid metabolic process","9/318","67/11377",0.134328358208955,4.8058293438468,5.29792531630033,9.54985696533707e-05,0.00570967270175227,0.00290025080991675,"ANS/ATMYB7/BAN/F3'H/ATCHS/DFR/AtTT8/ATAN11/ATDTX35",9
"GO:0019748","secondary metabolic process","14/318","153/11377",0.0915032679738562,3.27368767213384,4.80123668879169,9.65922073604707e-05,0.00570967270175227,0.00290025080991675,"4CL3/CYP82C4/ANS/ATMYB4/ATGSTU18/ATPAL1/ATCHS/ATPAL2/ATTT12/ATGSTU7/ATMYB123/AtTT8/ALDH1A/NA",14
